Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2015,8,1,0.9,—,—,—,—,31,23.7,13.4,37.1
Paya Lebar,2015,8,2,0,—,—,—,—,32.9,22,14.9,33.5
Paya Lebar,2015,8,3,52.8,—,—,—,—,28.7,22.7,11.2,44.3
Paya Lebar,2015,8,4,14.6,—,—,—,—,30.2,23.8,9.3,24.1
Paya Lebar,2015,8,5,0,—,—,—,—,31.6,26.9,10.9,35.3
Paya Lebar,2015,8,6,3.5,—,—,—,—,31,25,8.4,40.7
Paya Lebar,2015,8,7,21.1,—,—,—,—,29.8,24.5,9.1,33.5
Paya Lebar,2015,8,8,29.8,—,—,—,—,31.1,23.2,10.5,38.9
Paya Lebar,2015,8,9,8.9,—,—,—,—,31.5,24.1,8,29.5
Paya Lebar,2015,8,10,0,—,—,—,—,32.3,27,15,37.1
Paya Lebar,2015,8,11,6.2,—,—,—,—,32.1,24.8,11.7,29.5
Paya Lebar,2015,8,12,14.3,—,—,—,—,29,24.7,7.8,33.5
Paya Lebar,2015,8,13,0,—,—,—,—,32,26,8.8,35.3
Paya Lebar,2015,8,14,0,—,—,—,—,33.9,27.2,9.5,24.1
Paya Lebar,2015,8,15,0,—,—,—,—,34,27.8,10.8,27.7
Paya Lebar,2015,8,16,0,—,—,—,—,32.2,27.1,11.7,35.3
Paya Lebar,2015,8,17,0,—,—,—,—,30.9,27,14.2,42.5
Paya Lebar,2015,8,18,0,—,—,—,—,33.1,26.6,13.3,31.3
Paya Lebar,2015,8,19,0,—,—,—,—,32.6,26.8,12.7,33.5
Paya Lebar,2015,8,20,0,—,—,—,—,33,27.5,12.3,29.5
Paya Lebar,2015,8,21,0.7,—,—,—,—,32.8,26.3,11.4,37.1
Paya Lebar,2015,8,22,0,—,—,—,—,32.1,27.5,12.2,35.3
Paya Lebar,2015,8,23,0,—,—,—,—,31.5,27.8,14.7,31.3
Paya Lebar,2015,8,24,0,—,—,—,—,31.6,27.4,14.2,33.5
Paya Lebar,2015,8,25,0.9,—,—,—,—,30.7,27,10.5,29.5
Paya Lebar,2015,8,26,6,—,—,—,—,31.9,25.3,9.3,37.1
Paya Lebar,2015,8,27,0,—,—,—,—,32.6,26.4,11.5,29.5
Paya Lebar,2015,8,28,0,—,—,—,—,33.4,26.8,10.9,29.5
Paya Lebar,2015,8,29,0,—,—,—,—,33.4,27.6,13.6,31.3
Paya Lebar,2015,8,30,6.7,—,—,—,—,32.6,26.5,15.4,35.3
Paya Lebar,2015,8,31,0,—,—,—,—,32.7,27.4,16,37.1
