Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2015,12,1,25,—,—,—,—,33.4,24.5,9,38.9
Paya Lebar,2015,12,2,0,—,—,—,—,32.5,25.8,8.6,31.3
Paya Lebar,2015,12,3,0,—,—,—,—,33.7,26.2,10.4,33.5
Paya Lebar,2015,12,4,11.6,—,—,—,—,33.2,26,8.6,31.3
Paya Lebar,2015,12,5,27.1,—,—,—,—,34.4,24.7,8.6,35.3
Paya Lebar,2015,12,6,29.8,—,—,—,—,32.4,24.8,11.2,48.2
Paya Lebar,2015,12,7,0,—,—,—,—,33.1,25.6,14.8,37.1
Paya Lebar,2015,12,8,27.9,—,—,—,—,33.2,25.1,7.2,35.3
Paya Lebar,2015,12,9,2.5,—,—,—,—,33.8,25.5,7.6,25.9
Paya Lebar,2015,12,10,42.7,—,—,—,—,33.3,23.8,9,31.3
Paya Lebar,2015,12,11,7.3,—,—,—,—,31.8,24.3,6.5,29.5
Paya Lebar,2015,12,12,7.4,—,—,—,—,33,24.5,10.4,40.7
Paya Lebar,2015,12,13,13.1,—,—,—,—,28.8,24.5,7.9,22.3
Paya Lebar,2015,12,14,2.8,—,—,—,—,32.4,24.8,10.4,42.5
Paya Lebar,2015,12,15,0,—,—,—,—,30.3,25.7,9,24.1
Paya Lebar,2015,12,16,0,—,—,—,—,31.2,26.6,9.7,40.7
Paya Lebar,2015,12,17,0,—,—,—,—,31,26.5,16.9,44.3
Paya Lebar,2015,12,18,1.8,—,—,—,—,31.3,25.8,16.6,55.4
Paya Lebar,2015,12,19,0,—,—,—,—,33.6,26.2,18.7,40.7
Paya Lebar,2015,12,20,0,—,—,—,—,33.6,26.3,12.6,37.1
Paya Lebar,2015,12,21,3,—,—,—,—,34.2,25.7,10.8,29.5
Paya Lebar,2015,12,22,0,—,—,—,—,34.8,24.1,10.1,25.9
Paya Lebar,2015,12,23,3.1,—,—,—,—,33.3,24.5,9,37.1
Paya Lebar,2015,12,24,50.4,—,—,—,—,30,23.6,8.3,35.3
Paya Lebar,2015,12,25,0,—,—,—,—,32.4,25.5,15.8,38.9
Paya Lebar,2015,12,26,0,—,—,—,—,32.6,26,16.9,44.3
Paya Lebar,2015,12,27,0,—,—,—,—,32.5,26.2,13.7,35.3
Paya Lebar,2015,12,28,4,—,—,—,—,34,24.3,13.7,37.1
Paya Lebar,2015,12,29,9.1,—,—,—,—,29.5,24.8,15.5,38.9
Paya Lebar,2015,12,30,0.8,—,—,—,—,32.9,25.2,21.6,44.3
Paya Lebar,2015,12,31,12.4,—,—,—,—,31.2,25,14.4,50
