Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2016,1,1,1.1,0.5,0.5,0.5,—,29.8,25.8,16.6,46.4
Paya Lebar,2016,1,2,32.4,14.5,23.5,29,—,28.4,23.3,10.4,37.1
Paya Lebar,2016,1,3,10.1,4,5,5,—,27.6,24.9,10.1,25.9
Paya Lebar,2016,1,4,0.2,0.5,0.5,0.5,—,33,25.5,12.2,33.5
Paya Lebar,2016,1,5,0,—,—,—,—,33.5,26.4,14,31.3
Paya Lebar,2016,1,6,0,—,—,—,—,32.6,26.2,14.4,40.7
Paya Lebar,2016,1,7,0,—,—,—,—,33.2,25.7,17.3,37.1
Paya Lebar,2016,1,8,0,0,0,0,—,33.7,26.2,15.8,37.1
Paya Lebar,2016,1,9,0,0,0,0,—,33.5,26.5,18,38.9
Paya Lebar,2016,1,10,0,0,0,0,—,33.8,26,13.7,35.3
Paya Lebar,2016,1,11,0,0,0,0,—,34,25.7,13.3,35.3
Paya Lebar,2016,1,12,0,0,0,0,—,33.6,27,15.8,33.5
Paya Lebar,2016,1,13,0,0,0,0,—,33.9,26.5,14.8,35.3
Paya Lebar,2016,1,14,0,0,0,0,—,33.8,26.6,14.4,35.3
Paya Lebar,2016,1,15,1.9,3.5,3.5,3.5,—,33.2,26.2,8.6,33.5
Paya Lebar,2016,1,16,4.7,3.5,5,5,—,33.2,25.7,6.1,27.7
Paya Lebar,2016,1,17,9.4,9.5,9.5,10.5,—,31.8,25.2,6.8,33.5
Paya Lebar,2016,1,18,0,0,0,0,—,34.2,26.2,7.9,27.7
Paya Lebar,2016,1,19,1,1.5,1.5,1.5,—,32.4,27,13.7,38.9
Paya Lebar,2016,1,20,0.3,0,0,0,—,32.4,26.6,10.4,31.3
Paya Lebar,2016,1,21,0.8,0.5,0.5,0.5,—,32,26.5,14.4,35.3
Paya Lebar,2016,1,22,4,1,1,1,—,32.1,27,12.6,35.3
Paya Lebar,2016,1,23,9.6,5.5,8,8,—,33.4,26,16.9,38.9
Paya Lebar,2016,1,24,0.1,0,0,0,—,33.4,26.6,22,50
Paya Lebar,2016,1,25,2.1,2,2,2,—,33,25.7,20.2,55.4
Paya Lebar,2016,1,26,6.3,2,2,2.5,—,30.1,26.2,14,37.1
Paya Lebar,2016,1,27,0,0,0,0,—,33.6,25.4,16.2,38.9
Paya Lebar,2016,1,28,0,0,0,0,—,34.5,26.5,13,33.5
Paya Lebar,2016,1,29,2,1,1,1.5,—,32.4,26.7,15.5,37.1
Paya Lebar,2016,1,30,0,0,0,0,—,33.9,26.9,17.6,40.7
Paya Lebar,2016,1,31,0,0,0,0,—,33.8,26.8,16.2,33.5
