Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2014,4,1,0,—,—,—,—,33.8,26.6,7.1,25.9
Paya Lebar,2014,4,2,0,—,—,—,—,33,26.7,7.2,25.9
Paya Lebar,2014,4,3,0,—,—,—,—,34.4,27.1,8.2,31.3
Paya Lebar,2014,4,4,62.9,—,—,—,—,31.5,23.7,7.5,44.3
Paya Lebar,2014,4,5,17.7,—,—,—,—,28.2,24.1,6.8,33.5
Paya Lebar,2014,4,6,0.5,—,—,—,—,32.9,25.6,7.9,25.9
Paya Lebar,2014,4,7,0,—,—,—,—,34.6,26.1,5,14.8
Paya Lebar,2014,4,8,0.7,—,—,—,—,33.9,25.2,4.5,22.3
Paya Lebar,2014,4,9,1,—,—,—,—,34,25.7,4.2,22.3
Paya Lebar,2014,4,10,0,—,—,—,—,32.5,26.4,3.8,18.4
Paya Lebar,2014,4,11,18.9,—,—,—,—,32.6,24.5,4.6,18.4
Paya Lebar,2014,4,12,5.7,—,—,—,—,30.8,24.5,3,16.6
Paya Lebar,2014,4,13,0.4,—,—,—,—,34.2,26,4.2,13
Paya Lebar,2014,4,14,14.3,—,—,—,—,34.4,24.3,3.9,18.4
Paya Lebar,2014,4,15,0,—,—,—,—,33.3,25.8,7.3,25.9
Paya Lebar,2014,4,16,12.7,—,—,—,—,32.5,26.1,5.3,37.1
Paya Lebar,2014,4,17,39.8,—,—,—,—,32,23.5,6.2,35.3
Paya Lebar,2014,4,18,31,—,—,—,—,31.5,25.2,7,35.3
Paya Lebar,2014,4,19,0,—,—,—,—,33.5,26.1,7.8,24.1
Paya Lebar,2014,4,20,0,—,—,—,—,31.2,26.4,5.5,31.3
Paya Lebar,2014,4,21,5.4,—,—,—,—,30.4,24.8,8.5,35.3
Paya Lebar,2014,4,22,35.7,—,—,—,—,35.2,25,7.5,37.1
Paya Lebar,2014,4,23,2.7,—,—,—,—,35,25.9,6.1,25.9
Paya Lebar,2014,4,24,13.1,—,—,—,—,34.1,25.4,7.3,31.3
Paya Lebar,2014,4,25,0.2,—,—,—,—,33.6,25.5,5.8,24.1
Paya Lebar,2014,4,26,0.1,—,—,—,—,33.8,25,7.1,22.3
Paya Lebar,2014,4,27,0.1,—,—,—,—,33.8,25.4,7.4,33.5
Paya Lebar,2014,4,28,0,—,—,—,—,33.6,26,8.9,29.5
Paya Lebar,2014,4,29,7.5,—,—,—,—,33,26.1,6.4,31.3
Paya Lebar,2014,4,30,34.5,—,—,—,—,32.7,24.7,6,29.5
