Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Timah,2014,3,1,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,2,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,3,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,4,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,5,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,6,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,7,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,8,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,9,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,10,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,11,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,12,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,13,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,14,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,15,1.2,1,1.2,1.2,—,—,—,—,—
Bukit Timah,2014,3,16,27,7.8,9,15.2,—,—,—,—,—
Bukit Timah,2014,3,17,10.6,4,5.2,6.2,—,—,—,—,—
Bukit Timah,2014,3,18,21,16.4,17.4,20,—,—,—,—,—
Bukit Timah,2014,3,19,5,4.8,4.8,4.8,—,—,—,—,—
Bukit Timah,2014,3,20,53.6,23.8,43.2,53,—,—,—,—,—
Bukit Timah,2014,3,21,4.6,4.2,4.6,4.6,—,—,—,—,—
Bukit Timah,2014,3,22,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,23,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,24,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,25,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Timah,2014,3,27,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,28,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,29,3,3,3,3,—,—,—,—,—
Bukit Timah,2014,3,30,0,0,0,0,—,—,—,—,—
Bukit Timah,2014,3,31,0,0,0,0,—,—,—,—,—
