Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon North,2016,5,1,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,2,7.4,6,6.8,7.4,—,—,—,—,—
Serangoon North,2016,5,3,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,4,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,5,1.2,1.2,1.2,1.2,—,—,—,—,—
Serangoon North,2016,5,6,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,7,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon North,2016,5,9,2,1.8,1.8,1.8,—,—,—,—,—
Serangoon North,2016,5,10,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,11,43.2,26,36.6,42.2,—,—,—,—,—
Serangoon North,2016,5,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon North,2016,5,13,12.4,9,12,12.4,—,—,—,—,—
Serangoon North,2016,5,14,0.8,0.6,0.6,0.8,—,—,—,—,—
Serangoon North,2016,5,15,40,36.5,39,40,—,—,—,—,—
Serangoon North,2016,5,16,31,26,29.5,31,—,—,—,—,—
Serangoon North,2016,5,17,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,18,3.5,2,2.5,3,—,—,—,—,—
Serangoon North,2016,5,19,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,20,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,21,5,3,4.5,4.5,—,—,—,—,—
Serangoon North,2016,5,22,8,1,2,3.5,—,—,—,—,—
Serangoon North,2016,5,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon North,2016,5,24,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,25,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,26,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,27,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,28,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,29,0,0,0,0,—,—,—,—,—
Serangoon North,2016,5,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon North,2016,5,31,0,0,0,0,—,—,—,—,—
