Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon North,2016,4,1,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,2,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,3,1.4,1.4,1.4,1.4,—,—,—,—,—
Serangoon North,2016,4,4,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,5,2,2,2,2,—,—,—,—,—
Serangoon North,2016,4,6,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,7,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,8,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,9,29.8,10,11.2,20.6,—,—,—,—,—
Serangoon North,2016,4,10,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,11,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,12,16.8,14.6,16.6,16.8,—,—,—,—,—
Serangoon North,2016,4,13,0.6,0.6,0.6,0.6,—,—,—,—,—
Serangoon North,2016,4,14,3.8,3.2,3.6,3.8,—,—,—,—,—
Serangoon North,2016,4,15,3.4,1.4,1.8,2,—,—,—,—,—
Serangoon North,2016,4,16,50,41.4,49.6,50,—,—,—,—,—
Serangoon North,2016,4,17,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,18,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,19,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,20,5.6,5,5.6,5.6,—,—,—,—,—
Serangoon North,2016,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon North,2016,4,22,32.2,21.6,30.8,32.2,—,—,—,—,—
Serangoon North,2016,4,23,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,24,0,0,0,0,—,—,—,—,—
Serangoon North,2016,4,25,22.4,20.4,20.6,20.6,—,—,—,—,—
Serangoon North,2016,4,26,1.4,1.2,1.4,1.4,—,—,—,—,—
Serangoon North,2016,4,27,4.2,3.8,3.8,4,—,—,—,—,—
Serangoon North,2016,4,28,0.4,0.4,0.4,0.4,—,—,—,—,—
Serangoon North,2016,4,29,52.4,37.6,48.2,52.2,—,—,—,—,—
Serangoon North,2016,4,30,16.8,16.6,16.8,16.8,—,—,—,—,—
