Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Pagar,2014,12,1,3,1,1,1.8,—,—,—,—,—
Tanjong Pagar,2014,12,2,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,3,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,4,52.2,17,24.2,36,—,—,—,—,—
Tanjong Pagar,2014,12,5,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,6,4.2,1.6,2.6,4,—,—,—,—,—
Tanjong Pagar,2014,12,7,33.2,21.8,25.2,26.2,—,—,—,—,—
Tanjong Pagar,2014,12,8,0.6,0.6,0.6,0.6,—,—,—,—,—
Tanjong Pagar,2014,12,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Pagar,2014,12,10,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,11,37.8,19.8,21.8,34.2,—,—,—,—,—
Tanjong Pagar,2014,12,12,3.6,3,3.4,3.4,—,—,—,—,—
Tanjong Pagar,2014,12,13,24.8,11.6,14.8,21.2,—,—,—,—,—
Tanjong Pagar,2014,12,14,4,3.4,3.4,3.6,—,—,—,—,—
Tanjong Pagar,2014,12,15,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,16,1.6,0.8,1.2,1.6,—,—,—,—,—
Tanjong Pagar,2014,12,17,46.6,21.6,35.4,46.6,—,—,—,—,—
Tanjong Pagar,2014,12,18,4,2.2,2.8,3,—,—,—,—,—
Tanjong Pagar,2014,12,19,40.4,15,18.8,23.8,—,—,—,—,—
Tanjong Pagar,2014,12,20,15,11.6,14.4,15,—,—,—,—,—
Tanjong Pagar,2014,12,21,42.6,31.6,40.6,42.6,—,—,—,—,—
Tanjong Pagar,2014,12,22,0.6,0.6,0.6,0.6,—,—,—,—,—
Tanjong Pagar,2014,12,23,0.4,0.2,0.2,0.2,—,—,—,—,—
Tanjong Pagar,2014,12,24,5.6,4.4,5.4,5.6,—,—,—,—,—
Tanjong Pagar,2014,12,25,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,26,72.6,20,35,56.4,—,—,—,—,—
Tanjong Pagar,2014,12,27,75.2,41.6,49.4,54.8,—,—,—,—,—
Tanjong Pagar,2014,12,28,2.4,1.6,2,2.2,—,—,—,—,—
Tanjong Pagar,2014,12,29,5.4,3.6,4.8,5.4,—,—,—,—,—
Tanjong Pagar,2014,12,30,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,12,31,0,0,0,0,—,—,—,—,—
