Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Pagar,2015,8,1,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,2,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,3,28.8,18,23,24.8,—,—,—,—,—
Tanjong Pagar,2015,8,4,43,29.4,37.4,40.2,—,—,—,—,—
Tanjong Pagar,2015,8,5,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,6,10.6,5.6,5.8,9.6,—,—,—,—,—
Tanjong Pagar,2015,8,7,27.2,8.4,13.4,18.2,—,—,—,—,—
Tanjong Pagar,2015,8,8,31.8,31.4,31.6,31.6,—,—,—,—,—
Tanjong Pagar,2015,8,9,11.8,10.6,11.4,11.4,—,—,—,—,—
Tanjong Pagar,2015,8,10,5.6,3.6,5,5,—,—,—,—,—
Tanjong Pagar,2015,8,11,4,3.8,3.8,3.8,—,—,—,—,—
Tanjong Pagar,2015,8,12,6,1.4,2,2.4,—,—,—,—,—
Tanjong Pagar,2015,8,13,2.2,2.2,2.2,2.2,—,—,—,—,—
Tanjong Pagar,2015,8,14,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,15,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,16,7,6.6,7,7,—,—,—,—,—
Tanjong Pagar,2015,8,17,6.4,6.4,6.4,6.4,—,—,—,—,—
Tanjong Pagar,2015,8,18,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,19,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,20,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,21,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,22,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,23,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,24,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,25,19.6,19.4,19.6,19.6,—,—,—,—,—
Tanjong Pagar,2015,8,26,1.2,1.2,1.2,1.2,—,—,—,—,—
Tanjong Pagar,2015,8,27,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,28,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,29,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,30,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,8,31,0,0,0,0,—,—,—,—,—
