Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Pagar,2014,5,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Pagar,2014,5,2,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,3,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,4,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,5,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,6,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,7,3.6,3,3.4,3.6,—,—,—,—,—
Tanjong Pagar,2014,5,8,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,9,0.8,0.8,0.8,0.8,—,—,—,—,—
Tanjong Pagar,2014,5,10,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,11,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,12,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,13,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,14,13.4,11.4,12.8,13.4,—,—,—,—,—
Tanjong Pagar,2014,5,15,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,16,11,8.6,10.6,11,—,—,—,—,—
Tanjong Pagar,2014,5,17,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Pagar,2014,5,18,53.4,33.6,43.4,44.4,—,—,—,—,—
Tanjong Pagar,2014,5,19,8.8,3,3.8,6.4,—,—,—,—,—
Tanjong Pagar,2014,5,20,3.8,1.2,2,3.4,—,—,—,—,—
Tanjong Pagar,2014,5,21,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,22,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,23,7.6,4,6,6.8,—,—,—,—,—
Tanjong Pagar,2014,5,24,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,25,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,26,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,27,11.6,9.4,11.2,11.6,—,—,—,—,—
Tanjong Pagar,2014,5,28,4.2,2,2.6,2.6,—,—,—,—,—
Tanjong Pagar,2014,5,29,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2014,5,30,3.6,2.6,3.4,3.4,—,—,—,—,—
Tanjong Pagar,2014,5,31,2.2,2.2,2.2,2.2,—,—,—,—,—
