Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas,2014,6,1,30.8,16.8,16.8,16.8,—,—,—,—,—
Tuas,2014,6,2,1,0.4,0.4,0.4,—,—,—,—,—
Tuas,2014,6,3,8.8,8.2,8.6,8.6,—,—,—,—,—
Tuas,2014,6,4,1.6,0.6,0.8,0.8,—,—,—,—,—
Tuas,2014,6,5,4,1.4,1.6,1.8,—,—,—,—,—
Tuas,2014,6,6,27.2,23.2,23.6,25.8,—,—,—,—,—
Tuas,2014,6,7,0,0,0,0,—,—,—,—,—
Tuas,2014,6,8,0,0,0,0,—,—,—,—,—
Tuas,2014,6,9,0,0,0,0,—,—,—,—,—
Tuas,2014,6,10,0.4,0.2,0.4,0.4,—,—,—,—,—
Tuas,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Tuas,2014,6,12,16.6,10.2,13.6,15.2,—,—,—,—,—
Tuas,2014,6,13,0,0,0,0,—,—,—,—,—
Tuas,2014,6,14,22.8,18.6,21.2,22.2,—,—,—,—,—
Tuas,2014,6,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Tuas,2014,6,16,0,0,0,0,—,—,—,—,—
Tuas,2014,6,17,0,0,0,0,—,—,—,—,—
Tuas,2014,6,18,11.8,6.4,9.4,11.2,—,—,—,—,—
Tuas,2014,6,19,3.2,2.2,3,3,—,—,—,—,—
Tuas,2014,6,20,0,0,0,0,—,—,—,—,—
Tuas,2014,6,21,0,0,0,0,—,—,—,—,—
Tuas,2014,6,22,4.2,4.2,4.2,4.2,—,—,—,—,—
Tuas,2014,6,23,0,0,0,0,—,—,—,—,—
Tuas,2014,6,24,11.4,7.6,7.6,11.4,—,—,—,—,—
Tuas,2014,6,25,2.6,1.8,2.2,2.6,—,—,—,—,—
Tuas,2014,6,26,0,0,0,0,—,—,—,—,—
Tuas,2014,6,27,3.2,3,3.2,3.2,—,—,—,—,—
Tuas,2014,6,28,0,0,0,0,—,—,—,—,—
Tuas,2014,6,29,2.4,2.2,2.2,2.2,—,—,—,—,—
Tuas,2014,6,30,18.6,13.8,17.2,18.6,—,—,—,—,—
