Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2014,5,1,1.8,1.2,1.4,1.6,—,—,—,—,—
Boon Lay (West),2014,5,2,7.5,5.5,6.5,7.5,—,—,—,—,—
Boon Lay (West),2014,5,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,4,52.5,28.5,41.5,51,—,—,—,—,—
Boon Lay (West),2014,5,5,0.5,0.5,0.5,0.5,—,—,—,—,—
Boon Lay (West),2014,5,6,11,11,11,11,—,—,—,—,—
Boon Lay (West),2014,5,7,22.1,10.5,12,15.5,—,—,—,—,—
Boon Lay (West),2014,5,8,3.5,3,3,3,—,—,—,—,—
Boon Lay (West),2014,5,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,10,0.5,0.5,0.5,0.5,—,—,—,—,—
Boon Lay (West),2014,5,11,1,0.5,1,1,—,—,—,—,—
Boon Lay (West),2014,5,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,5,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,14,57.5,33,51.5,57,—,—,—,—,—
Boon Lay (West),2014,5,15,2.2,2,2,2.2,—,—,—,—,—
Boon Lay (West),2014,5,16,72,42.4,65,71.8,—,—,—,—,—
Boon Lay (West),2014,5,17,33.8,27.6,31.6,33.2,—,—,—,—,—
Boon Lay (West),2014,5,18,79,25.2,31.6,37.2,—,—,—,—,—
Boon Lay (West),2014,5,19,39.6,17.6,34.4,37.8,—,—,—,—,—
Boon Lay (West),2014,5,20,3.8,1.2,2,3.2,—,—,—,—,—
Boon Lay (West),2014,5,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,5,23,25.4,9,14,21.6,—,—,—,—,—
Boon Lay (West),2014,5,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,5,27,1.6,1.6,1.6,1.6,—,—,—,—,—
Boon Lay (West),2014,5,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,5,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,5,30,1.6,0.8,1,1.2,—,—,—,—,—
Boon Lay (West),2014,5,31,0.6,0.2,0.4,0.6,—,—,—,—,—
