Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,5,1,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,2,0.8,0.6,0.6,0.8,—,—,—,—,—
Boon Lay (West),2015,5,3,83.2,35.6,55.6,76.8,—,—,—,—,—
Boon Lay (West),2015,5,4,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,5,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,6,5.4,5.4,5.4,5.4,—,—,—,—,—
Boon Lay (West),2015,5,7,14.6,8.2,8.4,8.4,—,—,—,—,—
Boon Lay (West),2015,5,8,2,1.6,1.6,1.6,—,—,—,—,—
Boon Lay (West),2015,5,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,10,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,11,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,12,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,14,58.4,29.2,41.6,57.4,—,—,—,—,—
Boon Lay (West),2015,5,15,40,29.2,37.2,39.4,—,—,—,—,—
Boon Lay (West),2015,5,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,18,64.4,34,48,61.6,—,—,—,—,—
Boon Lay (West),2015,5,19,5.2,4.6,5.2,5.2,—,—,—,—,—
Boon Lay (West),2015,5,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,22,19.8,19.4,19.6,19.6,—,—,—,—,—
Boon Lay (West),2015,5,23,6.2,1.6,2.8,4.6,—,—,—,—,—
Boon Lay (West),2015,5,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,25,0.4,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2015,5,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,5,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,29,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,30,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,5,31,0,0,0,0,—,—,—,—,—
