Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2016,1,1,—,—,—,—,—,—,—,—,—
Boon Lay (West),2016,1,2,—,—,—,—,—,—,—,—,—
Boon Lay (West),2016,1,3,—,—,—,—,—,—,—,—,—
Boon Lay (West),2016,1,4,—,—,—,—,—,—,—,—,—
Boon Lay (West),2016,1,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,1,6,7.6,5.2,5.2,7.6,—,—,—,—,—
Boon Lay (West),2016,1,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,10,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,11,50.4,45.2,47.2,47.2,—,—,—,—,—
Boon Lay (West),2016,1,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,1,13,0.8,0.8,0.8,0.8,—,—,—,—,—
Boon Lay (West),2016,1,14,7.4,4.2,4.4,5,—,—,—,—,—
Boon Lay (West),2016,1,15,1.2,0.8,0.8,0.8,—,—,—,—,—
Boon Lay (West),2016,1,16,0.4,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2016,1,17,18.4,17,18.4,18.4,—,—,—,—,—
Boon Lay (West),2016,1,18,16,14,14.4,14.8,—,—,—,—,—
Boon Lay (West),2016,1,19,0.6,0.6,0.6,0.6,—,—,—,—,—
Boon Lay (West),2016,1,20,13.2,11,11,12.8,—,—,—,—,—
Boon Lay (West),2016,1,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,22,6.8,3.8,4.8,5,—,—,—,—,—
Boon Lay (West),2016,1,23,39.4,37,39.4,39.4,—,—,—,—,—
Boon Lay (West),2016,1,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,1,25,7,3.4,5,5,—,—,—,—,—
Boon Lay (West),2016,1,26,1.8,1,1,1,—,—,—,—,—
Boon Lay (West),2016,1,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,1,28,55.2,41.6,52.4,53,—,—,—,—,—
Boon Lay (West),2016,1,29,25.6,21.8,22.8,24.2,—,—,—,—,—
Boon Lay (West),2016,1,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,1,31,33.4,32.6,32.8,33.4,—,—,—,—,—
