Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2014,10,1,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,2,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,4,83,43,65,83,—,—,—,—,—
Boon Lay (West),2014,10,5,0.4,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2014,10,6,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,10,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,11,2.6,2.4,2.6,2.6,—,—,—,—,—
Boon Lay (West),2014,10,12,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,13,1.4,1,1.4,1.4,—,—,—,—,—
Boon Lay (West),2014,10,14,0.4,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2014,10,15,1.2,0.8,0.8,0.8,—,—,—,—,—
Boon Lay (West),2014,10,16,20.2,19.8,20,20,—,—,—,—,—
Boon Lay (West),2014,10,17,14.2,8.2,9,12.4,—,—,—,—,—
Boon Lay (West),2014,10,18,36.4,23.6,34.4,35.6,—,—,—,—,—
Boon Lay (West),2014,10,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,21,12.4,7.4,9.4,9.6,—,—,—,—,—
Boon Lay (West),2014,10,22,3.6,1.2,2.4,3.6,—,—,—,—,—
Boon Lay (West),2014,10,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,26,3.4,3.4,3.4,3.4,—,—,—,—,—
Boon Lay (West),2014,10,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,10,28,2.4,2.2,2.2,2.2,—,—,—,—,—
Boon Lay (West),2014,10,29,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,10,30,0.6,0.6,0.6,0.6,—,—,—,—,—
Boon Lay (West),2014,10,31,1.2,1,1.2,1.2,—,—,—,—,—
