Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,12,1,17.6,6.8,10.6,14.8,—,—,—,—,—
Boon Lay (West),2015,12,2,6.4,4.2,5.4,6,—,—,—,—,—
Boon Lay (West),2015,12,3,18.8,9.6,11.2,16.8,—,—,—,—,—
Boon Lay (West),2015,12,4,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,5,21.4,14.2,18.6,20.8,—,—,—,—,—
Boon Lay (West),2015,12,6,4,2.6,3.6,3.6,—,—,—,—,—
Boon Lay (West),2015,12,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,8,2,1.6,1.8,2,—,—,—,—,—
Boon Lay (West),2015,12,9,0.8,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2015,12,10,14.4,10.8,11.8,11.8,—,—,—,—,—
Boon Lay (West),2015,12,11,13.2,11,12.4,13,—,—,—,—,—
Boon Lay (West),2015,12,12,18.4,14.2,15.8,17,—,—,—,—,—
Boon Lay (West),2015,12,13,7.8,1.6,1.8,2.8,—,—,—,—,—
Boon Lay (West),2015,12,14,2.4,2,2,2.2,—,—,—,—,—
Boon Lay (West),2015,12,15,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,18,0.8,0.8,0.8,0.8,—,—,—,—,—
Boon Lay (West),2015,12,19,0.8,0.8,0.8,0.8,—,—,—,—,—
Boon Lay (West),2015,12,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,22,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,23,9.4,8.6,9.2,9.4,—,—,—,—,—
Boon Lay (West),2015,12,24,15.2,12,14.4,14.6,—,—,—,—,—
Boon Lay (West),2015,12,25,17.8,15,15,16.8,—,—,—,—,—
Boon Lay (West),2015,12,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,28,88.4,26,28.8,47.4,—,—,—,—,—
Boon Lay (West),2015,12,29,23,8.6,10.8,11.8,—,—,—,—,—
Boon Lay (West),2015,12,30,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,12,31,4.4,3.8,3.8,3.8,—,—,—,—,—
