Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,8,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,8,2,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,3,39.2,27.2,36.6,38.2,—,—,—,—,—
Boon Lay (West),2015,8,4,37.4,21,26.4,31.8,—,—,—,—,—
Boon Lay (West),2015,8,5,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,6,19.8,17.6,18.6,19.8,—,—,—,—,—
Boon Lay (West),2015,8,7,25.8,20.6,23.8,24.2,—,—,—,—,—
Boon Lay (West),2015,8,8,5.4,3.8,3.8,5.4,—,—,—,—,—
Boon Lay (West),2015,8,9,9.4,7.8,8.6,8.6,—,—,—,—,—
Boon Lay (West),2015,8,10,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,11,27,14.6,15.6,15.6,—,—,—,—,—
Boon Lay (West),2015,8,12,0.8,0.4,0.6,0.6,—,—,—,—,—
Boon Lay (West),2015,8,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,14,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,15,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,16,2.4,2.4,2.4,2.4,—,—,—,—,—
Boon Lay (West),2015,8,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,18,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,21,3.2,2,2.6,2.8,—,—,—,—,—
Boon Lay (West),2015,8,22,11.2,5.8,6,10.8,—,—,—,—,—
Boon Lay (West),2015,8,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,25,0.8,0.4,0.6,0.6,—,—,—,—,—
Boon Lay (West),2015,8,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,8,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,29,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,30,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,8,31,0,0,0,0,—,—,—,—,—
