Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2014,6,1,29.6,28.6,29.2,29.2,—,—,—,—,—
Boon Lay (West),2014,6,2,5,4.8,4.8,4.8,—,—,—,—,—
Boon Lay (West),2014,6,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,4,2.2,1,1.4,1.6,—,—,—,—,—
Boon Lay (West),2014,6,5,13.8,6.4,8.8,9.2,—,—,—,—,—
Boon Lay (West),2014,6,6,38,20.6,20.8,36.8,—,—,—,—,—
Boon Lay (West),2014,6,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,10,0.8,0.4,0.6,0.8,—,—,—,—,—
Boon Lay (West),2014,6,11,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,12,21.6,11,17.4,20.4,—,—,—,—,—
Boon Lay (West),2014,6,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,14,11.2,7.2,9.8,10.4,—,—,—,—,—
Boon Lay (West),2014,6,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2014,6,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,18,4.4,2.4,3.2,4.2,—,—,—,—,—
Boon Lay (West),2014,6,19,10.4,9,10,10.2,—,—,—,—,—
Boon Lay (West),2014,6,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,22,4,4,4,4,—,—,—,—,—
Boon Lay (West),2014,6,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,24,13.8,8.2,8.2,13.8,—,—,—,—,—
Boon Lay (West),2014,6,25,4,2.6,3.8,4,—,—,—,—,—
Boon Lay (West),2014,6,26,0.4,0.4,0.4,0.4,—,—,—,—,—
Boon Lay (West),2014,6,27,5.2,5,5.2,5.2,—,—,—,—,—
Boon Lay (West),2014,6,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2014,6,29,2.2,1.4,1.4,1.4,—,—,—,—,—
Boon Lay (West),2014,6,30,38.8,19.6,33,38.8,—,—,—,—,—
