Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,7,1,4.4,4.4,4.4,4.4,—,—,—,—,—
Boon Lay (West),2015,7,2,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,4,23.8,14.8,17.4,23.8,—,—,—,—,—
Boon Lay (West),2015,7,5,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,6,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,8,2.2,2.2,2.2,2.2,—,—,—,—,—
Boon Lay (West),2015,7,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,7,10,4.2,4.2,4.2,4.2,—,—,—,—,—
Boon Lay (West),2015,7,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,7,12,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,14,0.8,0.6,0.8,0.8,—,—,—,—,—
Boon Lay (West),2015,7,15,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,16,16.2,12.6,12.8,16.2,—,—,—,—,—
Boon Lay (West),2015,7,17,21.4,18.4,21.2,21.4,—,—,—,—,—
Boon Lay (West),2015,7,18,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,7,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,22,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,7,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,29,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,30,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,7,31,6.6,2.8,3.2,3.8,—,—,—,—,—
