Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2016,1,1,5.2,2.6,3,3.2,27.1,29.8,24.8,4.7,25.2
Khatib,2016,1,2,26.4,11,13.2,13.4,25.8,28.5,23.2,4,31.3
Khatib,2016,1,3,1,0.4,0.6,0.6,25.8,27.7,24.7,4,20.9
Khatib,2016,1,4,0.6,0.6,0.6,0.6,27.7,32.9,24.2,5.4,28.8
Khatib,2016,1,5,0,0,0,0,29,33.4,26,6.5,27
Khatib,2016,1,6,0,0,0,0,28.9,33.2,26.2,6.5,28.1
Khatib,2016,1,7,0,0,0,0,28.8,33.2,26.1,7.2,27.4
Khatib,2016,1,8,0,0,0,0,28.8,33.5,25.2,6.5,30.6
Khatib,2016,1,9,0,0,0,0,29.1,33.4,26.2,7.2,33.1
Khatib,2016,1,10,0,0,0,0,29.1,33.8,26.3,6.5,27
Khatib,2016,1,11,12.6,11,11,12.2,28,33.5,25.7,4.7,29.9
Khatib,2016,1,12,0,0,0,0,29.2,33.3,26.5,6.8,26.6
Khatib,2016,1,13,0,0,0,0,29,33.2,26.4,6.5,25.2
Khatib,2016,1,14,3,1.6,1.6,1.6,28.7,33.4,26.4,5.4,23.8
Khatib,2016,1,15,15.6,10.4,14,14.8,27.5,32.7,24.7,3.6,22
Khatib,2016,1,16,0,0,0,0,27.4,33,24.9,3.2,19.8
Khatib,2016,1,17,22.6,12.2,16.8,20.4,26.6,31.8,24.2,3.6,27
Khatib,2016,1,18,1.8,1.4,1.4,1.4,27.7,34.3,24.6,3.6,16.2
Khatib,2016,1,19,0,0,0,0,28.6,33.1,26.2,5.4,31
Khatib,2016,1,20,0.6,0.6,0.6,0.6,28.2,32,25.5,4.7,32
Khatib,2016,1,21,0.4,0.2,0.2,0.2,28.2,32.4,26.4,5,24.1
Khatib,2016,1,22,4,2.4,2.8,3,28.2,33.4,25.1,4.7,31
Khatib,2016,1,23,1.4,1.4,1.4,1.4,28,33.6,26.2,5.8,29.5
Khatib,2016,1,24,0,0,0,0,29,33.4,26.3,7.6,37.1
Khatib,2016,1,25,6.6,6.2,6.2,6.2,27.8,32.4,25.8,7.2,48.6
Khatib,2016,1,26,1.2,0.8,0.8,0.8,27.7,30.2,25.5,5.8,27.4
Khatib,2016,1,27,0,0,0,0,28.6,32.9,25.3,6.1,28.4
Khatib,2016,1,28,13,6.2,8,10,28.2,33.9,24.9,5.4,27
Khatib,2016,1,29,2.8,1,1.4,2.4,27.9,32.2,24.7,5,31
Khatib,2016,1,30,0,0,0,0,28.9,33.7,26,5.4,24.5
Khatib,2016,1,31,0.4,0.4,0.4,0.4,28.8,33.4,26,6.1,32.4
