Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2016,2,1,0,0,0,0,29,33.6,25.8,6.8,32
Khatib,2016,2,2,4.2,1.8,2.2,3.8,27.8,32.2,24.8,6.1,32.8
Khatib,2016,2,3,0,0,0,0,28.4,33.6,24.4,5.8,27.7
Khatib,2016,2,4,0.2,0.2,0.2,0.2,28.1,31.4,26.4,5,20.9
Khatib,2016,2,5,18.8,9.2,14,17.2,27.6,31.8,25.5,3.6,20.2
Khatib,2016,2,6,5.8,4,4.4,4.4,28.5,32.6,26.1,7.2,33.1
Khatib,2016,2,7,27.4,13.2,20.6,21.8,26.8,28.8,24.2,7.9,33.1
Khatib,2016,2,8,0,0,0,0,27.4,29.7,26,7.2,31.3
Khatib,2016,2,9,0,0,0,0,27,29.5,25.5,5.4,23
Khatib,2016,2,10,6.8,2,3,4.8,26.4,28.9,24.6,5.8,26.6
Khatib,2016,2,11,0,0,0,0,27.6,30.9,25.3,5.8,19.1
Khatib,2016,2,12,16.6,13,16.2,16.2,27.7,33.8,22.2,5.4,29.5
Khatib,2016,2,13,0,0,0,0,28.6,33.1,25.8,6.8,28.1
Khatib,2016,2,14,7.2,4.4,4.8,4.8,27.7,33.1,25.3,4.7,22.7
Khatib,2016,2,15,0,0,0,0,28.9,34,25.6,6.5,28.1
Khatib,2016,2,16,0,0,0,0,28.6,33,26.3,8.3,37.1
Khatib,2016,2,17,0,0,0,0,28.1,32.4,25.4,7.2,31.7
Khatib,2016,2,18,0.4,0.4,0.4,0.4,27.6,32.9,23.7,5.8,27.4
Khatib,2016,2,19,91,19,34.8,42.2,24.9,28.1,23.7,4,23.4
Khatib,2016,2,20,0.2,0.2,0.2,0.2,26.5,29.8,24.2,4.7,26.3
Khatib,2016,2,21,0,0,0,0,27.5,32.9,23.7,6.5,35.6
Khatib,2016,2,22,0,0,0,0,28.2,32.9,25.1,6.5,27
Khatib,2016,2,23,0,0,0,0,28.3,32.5,25.3,6.5,33.8
Khatib,2016,2,24,5.6,2.6,2.6,3.2,26.2,30.3,24.3,5,29.2
Khatib,2016,2,25,0.2,0.2,0.2,0.2,28,32.3,25,8.3,41.8
Khatib,2016,2,26,0,0,0,0,28.3,32.7,25.3,7.6,31.7
Khatib,2016,2,27,0,0,0,0,28.5,33.3,24.9,6.8,28.8
Khatib,2016,2,28,0,0,0,0,28.5,32.9,26,7.9,34.9
Khatib,2016,2,29,0,0,0,0,28.7,33,26.3,7.9,38.2
