Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2016,6,1,2.4,1.4,1.4,1.4,27.1,30.9,25.1,3.6,27.7
Khatib,2016,6,2,44.6,35,43.2,44.6,26.6,33.6,23.5,2.9,33.1
Khatib,2016,6,3,4.4,4.2,4.2,4.2,26.9,33.4,24.5,2.9,20.9
Khatib,2016,6,4,0.8,0.2,0.4,0.6,26.1,27.7,24.5,2.5,19.1
Khatib,2016,6,5,0.2,0.2,0.2,0.2,28.1,32.8,25,3.2,14.4
Khatib,2016,6,6,0,0,0,0,28.7,33.5,25.7,4,23
Khatib,2016,6,7,0,0,0,0,28.9,33.8,25.8,4.3,23.8
Khatib,2016,6,8,55.6,31.8,51.4,53.2,26.6,31.3,22.4,3.2,34.2
Khatib,2016,6,9,4.2,4.2,4.2,4.2,27.9,33.4,25.1,2.9,23.8
Khatib,2016,6,10,2.4,2.4,2.4,2.4,27.9,32.2,24.9,4,18.4
Khatib,2016,6,11,8,3.2,4.4,5.6,27.1,31.9,25.4,3.2,25.6
Khatib,2016,6,12,0.2,0.2,0.2,0.2,28.1,33.4,25,4,27
Khatib,2016,6,13,0.2,0.2,0.2,0.2,28.1,33.9,24.8,3.2,19.4
Khatib,2016,6,14,0.8,0.6,0.6,0.6,27.6,32,25.4,2.9,19.8
Khatib,2016,6,15,56.2,25.6,46.2,56,27,31.2,24.1,3.6,28.8
Khatib,2016,6,16,3.4,2.2,2.2,2.2,27,31.5,24.7,3.2,27.4
Khatib,2016,6,17,41.2,28,36.2,36.6,25.5,30,24,4.3,32
Khatib,2016,6,18,0.2,0.2,0.2,0.2,26.8,31,24,2.5,13.3
Khatib,2016,6,19,0,0,0,0,27.2,30.2,24.7,2.5,11.9
Khatib,2016,6,20,0,0,0,0,28.1,32.5,24.7,4,27.4
Khatib,2016,6,21,0,0,0,0,27.9,32.7,25.4,2.5,18.7
Khatib,2016,6,22,3,1.4,1.4,1.6,26.4,31.9,23.8,3.6,22.7
Khatib,2016,6,23,0,0,0,0,28.4,32.8,25.1,4.3,22.7
Khatib,2016,6,24,32.6,11.4,19,26.6,26.4,30.3,22.8,3.2,37.1
Khatib,2016,6,25,0,0,0,0,28.6,33.3,25.3,5,23.8
Khatib,2016,6,26,0.6,0.4,0.4,0.6,28,31.5,25.1,4,24.5
Khatib,2016,6,27,0,0,0,0,28.4,31.5,26.4,4.7,21.6
Khatib,2016,6,28,0,0,0,0,29.6,34.5,25.7,4.3,22
Khatib,2016,6,29,0,0,0,0,29.7,34.9,26,3.2,23
Khatib,2016,6,30,0,0,0,0,30.1,33.8,26.9,5,21.6
