Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Khatib,2015,9,1,0,0,0,0,28.7,32.5,25,5.3,23
Khatib,2015,9,2,0,0,0,0,29.1,33.1,25.6,5.8,24.8
Khatib,2015,9,3,0.6,0.6,0.6,0.6,29.2,32.7,27.2,6.9,26.3
Khatib,2015,9,4,0,0,0,0,29.1,32.9,27.3,5.2,23.4
Khatib,2015,9,5,0,0,0,0,29.3,33.6,25.7,4.9,22.7
Khatib,2015,9,6,0,0,0,0,29.2,33.6,25.2,4.9,22.3
Khatib,2015,9,7,0,0,0,0,28.7,32.8,25.1,5.4,23.8
Khatib,2015,9,8,0,0,0,0,28.9,32.6,25.3,6.2,24.5
Khatib,2015,9,9,13.2,6.4,10.8,13.2,26,30.6,23.3,3.1,35.3
Khatib,2015,9,10,0,0,0,0,26.8,31.4,23.3,3.9,22
Khatib,2015,9,11,0,0,0,0,28.2,33.7,24.2,5.2,24.8
Khatib,2015,9,12,0,0,0,0,28.2,32.2,24.7,5.4,24.1
Khatib,2015,9,13,0,0,0,0,29,32.3,25.5,5,21.6
Khatib,2015,9,14,0.8,0.8,0.8,0.8,28.5,31.9,26.3,5.8,27.7
Khatib,2015,9,15,9.8,4.8,6.2,8.4,26.3,29.7,24.6,3.5,25.6
Khatib,2015,9,16,8.6,8.6,8.6,8.6,26.4,30.6,24.7,3,32.8
Khatib,2015,9,17,0,0,0,0,28.1,31.9,25.1,4.2,25.6
Khatib,2015,9,18,0,0,0,0,29.1,32.5,26.2,6.8,22
Khatib,2015,9,19,0,0,0,0,29.6,34.2,26.9,7.1,24.8
Khatib,2015,9,20,6.2,6.2,6.2,6.2,28.4,34.4,25.3,3.7,24.5
Khatib,2015,9,21,33.8,16,17.6,18.2,27.3,32.9,24.5,3.5,37.1
Khatib,2015,9,22,3.4,2.6,2.6,2.8,27.5,31.7,24.8,4.3,27
Khatib,2015,9,23,0,0,0,0,27.9,32.1,24.9,4,23
Khatib,2015,9,24,0,0,0,0,27.9,32.2,24.7,3.6,20.2
Khatib,2015,9,25,0,0,0,0,28.2,32.3,24.8,5.4,23
Khatib,2015,9,26,0,0,0,0,28.7,32.5,24.6,5.1,26.3
Khatib,2015,9,27,0,0,0,0,28.6,32.6,25.2,3.9,23.4
Khatib,2015,9,28,23,16.2,19.6,21.2,27.1,31.9,23.5,3.4,30.6
Khatib,2015,9,29,0,0,0,0,27.8,31.7,24.6,3.6,19.1
Khatib,2015,9,30,19.2,12,12.2,12.2,27.4,32.7,23.2,3.6,32.4
