Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buangkok,2016,1,1,2.6,1,1.2,1.4,—,—,—,—,—
Buangkok,2016,1,2,14,6.6,12.2,13.4,—,—,—,—,—
Buangkok,2016,1,3,4.8,1.2,1.8,2.4,—,—,—,—,—
Buangkok,2016,1,4,2.2,1.6,2,2.2,—,—,—,—,—
Buangkok,2016,1,5,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,6,1.6,1.2,1.2,1.6,—,—,—,—,—
Buangkok,2016,1,7,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,8,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,9,0.8,0.6,0.8,0.8,—,—,—,—,—
Buangkok,2016,1,10,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,11,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,12,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,13,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,14,0.6,0.6,0.6,0.6,—,—,—,—,—
Buangkok,2016,1,15,14.6,8.8,14.2,14.6,—,—,—,—,—
Buangkok,2016,1,16,2.2,2,2,2,—,—,—,—,—
Buangkok,2016,1,17,18.4,8.2,10.6,15.6,—,—,—,—,—
Buangkok,2016,1,18,1.6,1.6,1.6,1.6,—,—,—,—,—
Buangkok,2016,1,19,0.4,0.4,0.4,0.4,—,—,—,—,—
Buangkok,2016,1,20,3.2,2.8,2.8,2.8,—,—,—,—,—
Buangkok,2016,1,21,0.4,0.4,0.4,0.4,—,—,—,—,—
Buangkok,2016,1,22,1.4,0.6,0.8,0.8,—,—,—,—,—
Buangkok,2016,1,23,7.8,7.8,7.8,7.8,—,—,—,—,—
Buangkok,2016,1,24,1.6,1.6,1.6,1.6,—,—,—,—,—
Buangkok,2016,1,25,5.6,2.4,2.8,2.8,—,—,—,—,—
Buangkok,2016,1,26,2,0.8,0.8,0.8,—,—,—,—,—
Buangkok,2016,1,27,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,28,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,29,2.2,0.8,0.8,1.4,—,—,—,—,—
Buangkok,2016,1,30,0,0,0,0,—,—,—,—,—
Buangkok,2016,1,31,0,0,0,0,—,—,—,—,—
