Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buangkok,2014,8,1,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,2,15,14.2,14.8,15,—,—,—,—,—
Buangkok,2014,8,3,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,4,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,5,8,6,6.8,6.8,—,—,—,—,—
Buangkok,2014,8,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Buangkok,2014,8,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Buangkok,2014,8,8,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,9,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,10,14,13,14,14,—,—,—,—,—
Buangkok,2014,8,11,24.8,20.2,24.6,24.8,—,—,—,—,—
Buangkok,2014,8,12,12.6,11.6,12.2,12.4,—,—,—,—,—
Buangkok,2014,8,13,1.4,0.4,0.8,1.2,—,—,—,—,—
Buangkok,2014,8,14,16.6,11.4,15,16.2,—,—,—,—,—
Buangkok,2014,8,15,21.6,15.8,16,16.2,—,—,—,—,—
Buangkok,2014,8,16,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,17,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,18,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,19,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,20,1.8,1.8,1.8,1.8,—,—,—,—,—
Buangkok,2014,8,21,28,18,24.6,28,—,—,—,—,—
Buangkok,2014,8,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Buangkok,2014,8,23,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,24,4,3.2,3.2,3.2,—,—,—,—,—
Buangkok,2014,8,25,6.4,3.6,5.6,6,—,—,—,—,—
Buangkok,2014,8,26,1.4,0.8,0.8,1.4,—,—,—,—,—
Buangkok,2014,8,27,8,2.4,4.4,7.4,—,—,—,—,—
Buangkok,2014,8,28,13,5.8,8.6,11.8,—,—,—,—,—
Buangkok,2014,8,29,33,30.2,32.8,32.8,—,—,—,—,—
Buangkok,2014,8,30,0,0,0,0,—,—,—,—,—
Buangkok,2014,8,31,7.6,7,7.6,7.6,—,—,—,—,—
