Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buangkok,2015,4,1,15,13,14.2,14.6,—,—,—,—,—
Buangkok,2015,4,2,1.6,1,1.2,1.4,—,—,—,—,—
Buangkok,2015,4,3,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,4,9.8,9.2,9.8,9.8,—,—,—,—,—
Buangkok,2015,4,5,31.2,27,29.6,29.6,—,—,—,—,—
Buangkok,2015,4,6,1.6,1.6,1.6,1.6,—,—,—,—,—
Buangkok,2015,4,7,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,8,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,9,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,10,0.4,0.4,0.4,0.4,—,—,—,—,—
Buangkok,2015,4,11,4.4,4.2,4.2,4.4,—,—,—,—,—
Buangkok,2015,4,12,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,13,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,14,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,15,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,16,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,17,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,18,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,19,2.2,1.6,1.6,1.6,—,—,—,—,—
Buangkok,2015,4,20,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,21,45.4,33.6,43.2,45.4,—,—,—,—,—
Buangkok,2015,4,22,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,23,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,24,35,34.4,35,35,—,—,—,—,—
Buangkok,2015,4,25,15.2,12.4,12.6,15,—,—,—,—,—
Buangkok,2015,4,26,2.2,1.2,1.2,2,—,—,—,—,—
Buangkok,2015,4,27,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,28,61.2,38,47.8,60.6,—,—,—,—,—
Buangkok,2015,4,29,0,0,0,0,—,—,—,—,—
Buangkok,2015,4,30,9.6,5.8,5.8,5.8,—,—,—,—,—
