Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buangkok,2014,10,1,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,2,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,3,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,4,80.6,48.8,68.6,80.4,—,—,—,—,—
Buangkok,2014,10,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Buangkok,2014,10,6,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,7,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,8,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,9,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,10,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,11,1,0.8,0.8,1,—,—,—,—,—
Buangkok,2014,10,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Buangkok,2014,10,13,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,14,57.2,41.6,56.6,57.2,—,—,—,—,—
Buangkok,2014,10,15,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,16,5.4,4.2,4.2,5.2,—,—,—,—,—
Buangkok,2014,10,17,6,2.6,2.6,4.6,—,—,—,—,—
Buangkok,2014,10,18,12.2,8.2,9.6,9.6,—,—,—,—,—
Buangkok,2014,10,19,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,20,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,21,4,1.2,2,2.4,—,—,—,—,—
Buangkok,2014,10,22,5.2,2,3.4,4.8,—,—,—,—,—
Buangkok,2014,10,23,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,24,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,25,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,26,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,27,6.2,6,6.2,6.2,—,—,—,—,—
Buangkok,2014,10,28,4,4,4,4,—,—,—,—,—
Buangkok,2014,10,29,0,0,0,0,—,—,—,—,—
Buangkok,2014,10,30,0.8,0.6,0.6,0.8,—,—,—,—,—
Buangkok,2014,10,31,3,2.8,3,3,—,—,—,—,—
