Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Whampoa,2014,9,1,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,2,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,3,59,29.4,47.8,59,—,—,—,—,—
Whampoa,2014,9,4,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,5,0.6,0.6,0.6,0.6,—,—,—,—,—
Whampoa,2014,9,6,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,7,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,8,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Whampoa,2014,9,10,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,11,29.8,16.6,22,23.2,—,—,—,—,—
Whampoa,2014,9,12,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,13,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,14,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,15,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,16,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,17,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,18,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,19,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,20,20,16.4,19,19.8,—,—,—,—,—
Whampoa,2014,9,21,3.4,1.6,2.4,3,—,—,—,—,—
Whampoa,2014,9,22,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,23,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,24,1.4,1,1,1,—,—,—,—,—
Whampoa,2014,9,25,12.6,6.4,8,8.6,—,—,—,—,—
Whampoa,2014,9,26,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,27,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,28,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,29,0,0,0,0,—,—,—,—,—
Whampoa,2014,9,30,0,0,0,0,—,—,—,—,—
